hour,avg_LinkedIn
2015-12-03 13,27.476190476190474
2015-12-08 04,16.76923076923077
2015-12-17 06,16.6
2016-01-10 19,5.7368421052631575
2015-11-20 21,3.6363636363636362
2015-12-06 18,11.25
2015-12-25 17,0.0
2016-01-01 16,17.22222222222222
2016-01-03 05,16.545454545454547
2016-01-04 13,10.09375
2015-11-10 01,10.1
2015-11-18 14,21.0
2015-11-30 16,11.15625
2015-12-04 04,11.571428571428571
2015-12-05 17,15.384615384615385
2015-12-07 17,16.96969696969697
2015-12-11 15,5.533333333333333
2015-12-18 13,5.5
2016-01-10 01,1.25
2016-01-11 02,8.588235294117647
2015-10-22 21,-1.0
2015-11-13 09,2.2
2015-12-12 19,13.76923076923077
2015-12-12 23,1.3636363636363635
2015-12-16 20,5.333333333333333
2015-12-17 15,6.944444444444445
2015-12-20 09,-0.2222222222222222
2015-12-22 08,3.6470588235294117
2015-12-25 13,3.4444444444444446
2016-01-04 11,43.17857142857143
2016-01-07 15,8.307692307692308
2016-01-14 11,2.4
2016-01-14 17,22.266666666666666
2015-10-15 00,-1.0
2015-11-23 01,2.5714285714285716
2015-12-06 10,2.5
2015-12-22 11,13.4
2016-01-26 03,2.076923076923077
2016-02-01 17,18.44736842105263
2016-03-01 08,3.9130434782608696
2016-03-07 02,8.588235294117647
2016-03-15 13,13.323529411764707
2016-03-15 22,1.9583333333333333
2016-03-19 06,0.25
2016-01-22 08,38.833333333333336
2016-01-27 21,24.714285714285715
2016-02-21 15,2.6
2016-02-23 17,41.375
2016-02-24 16,10.73076923076923
2016-03-05 01,7.0
2016-03-18 06,0.2
2016-03-19 04,0.25
2016-01-17 03,9.11111111111111
2016-01-30 07,32.166666666666664
2016-02-02 07,0.9230769230769231
2016-02-03 13,6.0
2016-02-06 10,0.0
2016-02-07 06,6.857142857142857
2016-02-10 05,0.45454545454545453
2016-02-15 18,6.076923076923077
2016-02-17 13,12.714285714285714
2016-03-03 07,1.5555555555555556
2016-03-11 08,2.6875
2016-03-17 05,-0.2
2016-03-14 16,24.032258064516128
2016-01-21 22,5.476190476190476
2016-02-17 23,2.0588235294117645
2016-02-24 05,11.866666666666667
2016-03-07 12,17.96551724137931
2016-03-17 11,29.153846153846153
2016-01-17 11,7.625
2016-01-20 12,23.318181818181817
2016-01-31 20,71.25
2016-02-04 14,9.535714285714286
2016-02-14 09,0.4
2016-02-14 19,2.8181818181818183
2016-02-23 14,5.533333333333333
2016-02-24 17,17.0
2016-02-26 07,46.285714285714285
2016-02-27 12,4.714285714285714
2016-03-02 04,2.6
2016-03-03 11,8.214285714285714
2016-03-16 14,17.884615384615383
2016-01-22 06,23.636363636363637
2016-01-25 03,22.9
2016-01-27 20,9.894736842105264
2016-01-29 20,59.27272727272727
2016-02-23 12,29.318181818181817
2016-02-27 00,3.0357142857142856
2016-03-05 04,3.1666666666666665
2016-03-05 06,3.5
2016-03-07 23,25.545454545454547
2016-03-09 02,19.357142857142858
2016-01-26 07,9.125
2016-02-03 06,2.9523809523809526
2016-02-04 09,4.846153846153846
2016-02-10 17,15.5
2016-02-16 00,6.62962962962963
2016-03-04 00,2.7777777777777777
2016-03-08 04,0.8888888888888888
2016-01-19 03,87.47368421052632
2016-01-22 21,6.0
2016-02-02 03,3.25
2016-02-07 17,12.11111111111111
2016-02-08 15,6.75
2016-02-11 09,3.619047619047619
2016-02-15 20,1.5714285714285714
2016-02-16 03,17.8
2016-03-19 10,12.0
2016-01-21 03,15.777777777777779
2016-01-21 20,11.095238095238095
2016-01-21 23,8.272727272727273
2016-01-27 10,7.1923076923076925
2016-02-03 19,7.72
2016-02-04 01,5.9375
2016-02-07 07,2.3333333333333335
2016-02-20 22,1.1666666666666667
2016-02-22 20,2.4
2016-02-25 20,6.25
2016-02-26 15,5.181818181818182
2016-03-02 17,11.533333333333333
2016-03-03 00,32.8
2016-03-04 20,1.0
2016-03-05 15,4.6
2016-03-06 03,21.5
2016-01-17 00,16.533333333333335
2016-01-22 19,53.9375
2016-02-05 21,24.1875
2016-02-06 12,0.0
2016-02-09 15,20.26923076923077
2016-02-10 14,34.38095238095238
2016-02-24 21,32.642857142857146
2016-01-16 02,3.4166666666666665
2016-01-18 10,24.8
2016-01-24 11,5.6
2016-01-25 07,10.666666666666666
2016-01-25 10,13.75
2016-02-10 20,8.421052631578947
2016-02-13 12,3.75
2016-02-14 20,5.857142857142857
2016-03-02 21,1.5217391304347827
2016-03-09 12,24.0
2016-03-16 07,5.171428571428572
2016-01-17 15,53.111111111111114
2016-02-10 12,4.933333333333334
2016-02-18 13,11.25
2016-02-28 06,7.0
2016-03-01 22,18.11111111111111
2016-03-02 01,13.785714285714286
2016-03-12 23,2.125
2016-01-15 18,4.466666666666667
2016-01-17 20,15.7
2016-01-21 01,2.875
2016-02-06 04,0.16666666666666666
2016-02-20 04,0.0
2016-03-07 13,5.705882352941177
2016-03-19 07,1.8333333333333333
2016-01-30 15,184.66666666666666
2016-02-01 10,18.8
2016-02-09 12,1.7
2016-02-11 04,65.4
2016-02-28 05,0.5
2016-01-18 07,43.0
2016-01-22 11,25.636363636363637
2016-01-26 05,10.058823529411764
2016-01-26 21,20.772727272727273
2016-01-29 23,5.0
2016-02-06 03,0.8571428571428571
2016-02-07 21,1.2857142857142858
2016-02-27 01,6.0
2016-02-28 07,0.125
2016-03-07 08,3.6875
2016-03-13 09,4.5
2016-03-16 11,43.0
2016-03-16 19,2.0555555555555554
2016-01-26 11,10.733333333333333
2016-02-04 16,72.85714285714286
2016-02-19 21,3.0
2016-03-04 07,0.5
2016-03-13 20,6.5
2016-03-14 08,6.578947368421052
2016-01-21 11,4.619047619047619
2016-01-27 03,4.428571428571429
2016-01-30 04,0.0
2016-01-30 22,13.0
2016-01-25 15,6.611111111111111
2016-01-29 04,17.470588235294116
2016-02-07 16,3.090909090909091
2016-02-17 03,0.5
2016-03-04 09,41.0
2016-03-07 09,1.375
2016-03-15 18,2.9393939393939394
2016-02-02 09,61.15
2016-02-03 04,8.833333333333334
2016-02-18 05,115.47058823529412
2016-02-18 07,0.6470588235294118
2016-02-26 21,13.571428571428571
2016-02-28 09,1.25
2016-03-08 03,6.818181818181818
2016-01-18 00,3.0
2016-01-29 19,14.869565217391305
2016-02-17 10,6.375
2016-03-09 03,11.5625
2016-03-15 12,56.8125
2016-03-17 04,74.71428571428571
2016-03-18 05,36.9
2016-03-19 02,30.5
2016-01-28 03,3.1052631578947367
2016-02-08 09,13.0625
2016-03-08 09,0.14285714285714285
2016-03-12 19,1.7142857142857142
2016-01-24 04,0.1
2016-01-30 05,0.6842105263157895
2016-02-25 13,0.2
2016-02-29 23,3.5
2016-03-07 10,11.909090909090908
2016-03-15 09,5.882352941176471
2016-03-17 01,2.6
2016-01-20 01,14.5625
2016-01-24 00,2.3846153846153846
2016-02-10 18,16.352941176470587
2016-02-13 23,6.888888888888889
2016-02-24 01,9.529411764705882
2016-03-02 03,4.333333333333333
2016-03-10 03,4.333333333333333
2016-02-13 01,0.3333333333333333
2016-02-13 04,0.6666666666666666
2016-02-14 03,9.357142857142858
2016-02-21 09,0.0
2016-02-24 00,6.111111111111111
2016-02-28 00,0.3888888888888889
2016-02-17 17,16.42105263157895
2016-03-03 23,16.41176470588235
2016-03-06 19,4.363636363636363
2016-03-12 22,124.5
2016-01-24 20,14.1
2016-01-30 17,4.142857142857143
2016-01-31 17,2.2222222222222223
2016-02-01 12,45.888888888888886
2016-02-03 01,76.13636363636364
2016-02-19 09,11.0
2016-02-19 17,5.388888888888889
2016-02-26 02,4.230769230769231
2016-03-06 08,0.8571428571428571
2016-01-19 16,10.272727272727273
2016-01-26 19,6.777777777777778
2016-01-29 11,7.65
2016-02-19 11,12.222222222222221
2016-02-26 14,17.782608695652176
2016-01-28 21,34.0
2016-01-29 17,10.153846153846153
2016-02-05 02,55.666666666666664
2016-02-09 05,12.38888888888889
2016-02-11 01,9.071428571428571
2016-02-15 15,3.5833333333333335
2016-02-24 02,6.0
2016-02-29 19,25.782608695652176
2016-03-13 16,16.75
2016-01-25 14,93.58333333333333
2016-02-02 02,13.1
2016-02-19 00,1.5384615384615385
2016-02-19 16,51.24
2016-03-13 07,8.2
2016-01-17 02,0.42857142857142855
2016-02-07 14,3.5
2016-02-13 19,2.0
2016-02-16 14,17.774193548387096
2016-02-23 03,0.2222222222222222
2016-03-03 16,2.0384615384615383
2016-03-13 08,62.4
2016-03-14 04,15.909090909090908
2016-01-16 06,2.25
2016-01-24 02,0.0
2016-01-24 08,0.42857142857142855
2016-02-03 17,13.23076923076923
2016-02-03 23,27.235294117647058
2016-02-13 21,1.875
2016-02-16 15,4.888888888888889
2016-02-20 03,6.0
2016-03-07 14,5.0
2016-03-17 12,27.75
2016-03-17 18,25.2
2016-03-20 00,0.47058823529411764
2016-01-18 19,27.125
2016-01-20 02,72.11764705882354
2016-02-02 17,8.363636363636363
2016-03-05 17,27.0
2016-03-05 21,21.3
2016-03-08 22,9.142857142857142
2016-03-12 21,5.0
2016-01-21 19,18.91304347826087
2016-01-26 06,45.57142857142857
2016-02-15 11,8.826086956521738
2016-02-18 04,14.23076923076923
2016-02-18 12,16.392857142857142
2016-03-05 11,0.75
2016-03-11 05,2.75
2016-03-11 20,26.93548387096774
2016-01-22 12,7.105263157894737
2016-02-14 11,7.571428571428571
2016-02-19 19,30.071428571428573
2016-03-01 19,0.76
2016-03-03 22,6.1
2016-03-07 05,27.076923076923077
2016-01-18 17,5.777777777777778
2016-01-21 10,14.277777777777779
2016-01-28 02,8.333333333333334
2016-01-31 16,54.76923076923077
2016-02-05 00,17.486486486486488
2016-02-09 23,8.84
2016-02-25 04,1.6923076923076923
2016-02-27 20,26.5
2016-03-02 15,20.58823529411765
2016-03-03 01,0.45454545454545453
2016-03-04 15,2.176470588235294
2016-03-20 01,5.0
2016-03-14 09,9.807692307692308
2016-01-23 11,5.142857142857143
2016-02-05 18,17.695652173913043
2016-02-22 07,15.5625
2016-01-15 23,11.083333333333334
2016-01-20 14,9.833333333333334
2016-01-23 15,5.125
2016-01-30 01,3.5714285714285716
2016-01-30 10,13.11111111111111
2016-01-30 14,314.0
2016-02-04 10,76.10344827586206
2016-02-15 17,8.25
2016-02-17 11,20.071428571428573
2016-02-19 08,4.142857142857143
2016-02-20 09,0.5714285714285714
2016-03-09 15,22.071428571428573
2016-01-19 01,10.076923076923077
2016-01-19 05,13.5
2016-02-01 22,8.529411764705882
2016-02-07 05,2.875
2016-02-10 13,5.421052631578948
2016-02-22 06,2.3636363636363638
2016-02-26 12,1.4615384615384615
2016-03-01 10,33.2
2016-03-09 11,10.411764705882353
2016-03-12 14,2.6666666666666665
2016-03-18 00,1.2962962962962963
2016-01-15 13,8.75
2016-01-22 00,6.923076923076923
2016-01-27 08,2.4705882352941178
2016-02-05 22,98.13333333333334
2016-02-07 19,7.769230769230769
2016-02-14 18,12.263157894736842
2016-02-19 14,12.133333333333333
2016-03-08 06,2.7777777777777777
2016-03-11 02,0.7777777777777778
2016-03-12 12,1.875
2016-03-20 02,0.9
2016-02-02 01,2.2
2016-02-03 09,0.0
2016-02-03 16,6.074074074074074
2016-02-10 07,1.2777777777777777
2016-02-11 13,7.0588235294117645
2016-02-27 07,0.875
2016-03-18 23,5.666666666666667
2016-01-18 16,3.5294117647058822
2016-01-20 00,3.533333333333333
2016-01-20 08,5.6
2016-01-20 18,17.35
2016-01-24 14,10.722222222222221
2016-01-27 22,0.6538461538461539
2016-02-03 02,2.5357142857142856
2016-02-06 17,1.4
2016-02-09 11,25.272727272727273
2016-02-16 18,10.8
2016-02-18 01,7.944444444444445
2016-02-27 05,17.6
2016-02-29 03,3.0
2016-03-04 11,3.4285714285714284
2016-03-06 18,0.5
2016-03-21 07,0.0
2016-02-01 03,6.0
2016-02-02 13,31.96153846153846
2016-02-03 11,13.137931034482758
2016-02-16 22,18.047619047619047
2016-02-19 13,3.5789473684210527
2016-02-20 16,9.25
2016-02-28 10,19.666666666666668
2016-03-04 05,11.6
2016-03-18 12,2.2222222222222223
2016-01-18 22,13.142857142857142
2016-02-13 05,0.0
2016-02-18 21,20.58823529411765
2016-01-21 12,96.125
2016-02-06 16,0.8333333333333334
2016-02-08 01,4.090909090909091
2016-02-24 20,52.8
2016-03-05 20,11.5
2016-03-07 15,5.620689655172414
2016-03-19 08,3.6
2016-01-17 21,0.8888888888888888
2016-01-23 17,3.125
2016-02-04 06,9.294117647058824
2016-02-07 18,28.666666666666668
2016-02-08 12,10.12
2016-03-11 16,6.2105263157894735
2016-03-12 17,3.7142857142857144
2016-03-15 21,21.866666666666667
2016-03-16 00,0.8888888888888888
2016-03-18 10,3.2
2016-01-23 12,13.88888888888889
2016-01-24 01,0.0
2016-02-05 05,6.764705882352941
2016-02-08 22,15.705882352941176
2016-02-20 13,35.857142857142854
2016-02-26 03,4.461538461538462
2016-03-02 23,3.5555555555555554
2016-03-05 08,7.166666666666667
2016-03-20 08,3.8
2016-01-20 17,37.82142857142857
2016-01-28 01,2.7222222222222223
2016-01-29 13,16.928571428571427
2016-03-19 00,2.8
2016-01-16 22,4.909090909090909
2016-01-22 20,2.933333333333333
2016-01-24 09,7.6
2016-01-31 04,1.1666666666666667
2016-02-01 18,16.272727272727273
2016-02-01 21,7.8
2016-02-09 17,3.125
2016-02-13 10,5.125
2016-02-22 22,6.238095238095238
2016-02-28 04,1.5
2016-03-08 01,3.388888888888889
2016-03-10 01,11.2
2016-03-19 17,12.333333333333334
2016-01-15 08,0.7142857142857143
2016-01-26 02,17.9
2016-01-28 11,0.8888888888888888
2016-01-31 02,3.75
2016-02-15 04,15.153846153846153
2016-02-17 20,5.583333333333333
2016-02-22 13,2.4761904761904763
2016-02-24 06,1.736842105263158
2016-02-24 13,26.958333333333332
2016-03-08 20,8.61111111111111
2016-01-30 12,15.3
2016-02-06 00,25.25
2016-02-09 07,0.2
2016-02-10 03,36.90909090909091
2016-02-11 17,0.8260869565217391
2016-03-15 23,24.857142857142858
2016-01-23 16,37.625
2016-01-25 16,4.0
2016-01-31 18,53.0
2016-02-12 02,2.1176470588235294
2016-02-12 23,4.111111111111111
2016-02-29 05,1.5714285714285714
2016-03-12 18,10.454545454545455
2016-03-17 22,5.470588235294118
2016-01-16 03,22.09090909090909
2016-01-23 14,21.75
2016-01-28 10,5.631578947368421
2016-01-29 08,2.3333333333333335
2016-01-30 06,10.153846153846153
2016-02-02 04,1.3333333333333333
2016-02-06 09,1.3333333333333333
2016-02-18 06,4.352941176470588
2016-02-18 17,19.0
2016-02-22 16,11.428571428571429
2016-02-23 15,6.269230769230769
2016-02-23 23,2.8333333333333335
2016-02-29 20,38.15384615384615
2016-03-01 06,13.03225806451613
2016-03-19 23,5.428571428571429
2016-01-15 09,1.0
2016-01-16 09,3.857142857142857
2016-01-28 15,3.2580645161290325
2016-01-28 16,7.871794871794871
2016-01-30 19,12.571428571428571
2016-02-02 11,43.416666666666664
2016-02-06 18,13.5
2016-03-01 15,7.222222222222222
2016-03-01 17,16.11111111111111
2016-03-05 00,4.6
2016-03-13 04,4.75
2016-02-21 01,22.6
2016-02-26 18,7.0625
2016-03-05 14,4.909090909090909
2016-03-12 16,10.8125
2016-01-14 21,12.2
2016-01-26 23,8.909090909090908
2016-01-28 13,23.1
2016-02-06 06,0.8
2016-02-12 12,19.0
2016-02-17 12,58.333333333333336
2016-03-20 03,3.4
2016-02-09 14,52.86666666666667
2016-02-12 04,6.0
2016-03-04 21,4.705882352941177
2016-03-08 05,1.7692307692307692
2016-03-21 00,27.757575757575758
2016-01-22 05,11.2
2016-01-28 06,9.428571428571429
2016-02-06 20,0.14285714285714285
2016-02-11 19,2.2777777777777777
2016-02-18 15,7.296296296296297
2016-02-22 02,2.0
2016-03-09 21,10.217391304347826
2016-03-20 04,17.75
2016-01-19 18,22.333333333333332
2016-02-04 11,85.2
2016-02-10 00,25.375
2016-02-25 00,18.82857142857143
2016-03-03 18,7.869565217391305
2016-03-11 18,44.03333333333333
2016-03-16 09,4.583333333333333
2016-01-15 03,2.272727272727273
2016-01-22 04,29.625
2016-02-01 13,1.9523809523809523
2016-03-10 15,15.233333333333333
2016-03-11 23,22.5
2016-01-26 10,7.055555555555555
2016-01-31 07,5.666666666666667
2016-02-16 16,4.88
2016-02-19 04,4.222222222222222
2016-02-26 05,39.59090909090909
2016-02-29 12,28.789473684210527
2016-03-11 04,19.88235294117647
2016-03-11 14,2.217391304347826
2016-03-16 03,3.4545454545454546
2016-03-20 10,8.166666666666666
2016-01-19 13,27.454545454545453
2016-01-29 18,3.625
2016-02-02 21,33.578947368421055
2016-02-18 11,19.8
2016-02-19 02,5.0
2016-03-04 18,44.69565217391305
2016-03-17 21,4.285714285714286
2016-01-29 07,2.8333333333333335
2016-02-08 05,2.111111111111111
2016-02-11 12,22.352941176470587
2016-02-18 00,1.0
2016-03-15 08,4.916666666666667
2016-01-25 11,15.482758620689655
2016-01-25 23,31.782608695652176
2016-02-02 22,33.05882352941177
2016-02-13 15,3.2142857142857144
2016-02-14 15,7.266666666666667
2016-02-17 02,3.5454545454545454
2016-03-11 17,33.857142857142854
2016-01-19 12,10.818181818181818
2016-01-25 18,8.23076923076923
2016-02-04 12,31.666666666666668
2016-02-15 09,14.285714285714286
2016-02-15 12,3.3529411764705883
2016-02-16 17,4.230769230769231
2016-03-11 06,2.789473684210526
2016-03-16 05,7.538461538461538
2016-01-17 13,5.2
2016-01-18 11,9.380952380952381
2016-01-27 09,20.272727272727273
2016-01-28 00,4.882352941176471
2016-02-02 12,17.2
2016-02-08 19,4.75
2016-02-17 15,34.34782608695652
2016-02-23 20,6.190476190476191
2016-02-25 03,15.625
2016-02-27 06,0.0
2016-02-29 09,0.6666666666666666
2016-03-01 11,23.65
2016-03-04 08,5.0
2016-03-15 05,34.72727272727273
2016-03-19 15,0.16666666666666666
2016-01-18 06,5.428571428571429
2016-01-21 08,45.36363636363637
2016-01-26 15,15.2
2016-01-27 19,3.3125
2016-02-15 16,20.136363636363637
2016-02-21 10,8.0
2016-03-01 14,23.310344827586206
2016-03-03 13,6.6
2016-03-16 06,2.7777777777777777
2016-03-20 13,11.153846153846153
2016-01-23 21,1.5
2016-01-25 09,0.07142857142857142
2016-01-29 15,13.428571428571429
2016-02-05 04,59.166666666666664
2016-02-25 17,22.65
2016-03-11 12,8.333333333333334
2016-03-12 13,3.5384615384615383
2016-03-14 23,80.125
2016-03-16 23,3.0
2016-01-19 11,65.06060606060606
2016-01-19 15,7.090909090909091
2016-01-28 12,14.125
2016-02-03 20,8.4375
2016-02-16 05,16.75
2016-02-23 09,0.08333333333333333
2016-02-28 22,49.53846153846154
2016-03-07 16,5.916666666666667
2016-03-09 22,10.4
2016-03-10 05,4.695652173913044
2016-01-19 17,18.68421052631579
2016-02-01 01,5.3125
2016-02-16 19,12.846153846153847
2016-02-17 14,10.470588235294118
2016-02-20 06,6.714285714285714
2016-02-21 20,20.444444444444443
2016-02-23 04,4.714285714285714
2016-02-25 12,9.08
2016-03-01 13,25.647058823529413
2016-03-04 06,2.7
2016-03-16 18,51.55555555555556
2016-03-18 07,3.65
2016-02-04 20,24.392857142857142
2016-02-05 03,0.42857142857142855
2016-02-12 03,2.5714285714285716
2016-03-01 03,18.846153846153847
2016-03-05 07,1.5
2016-03-19 03,0.2
2016-01-21 14,7.0
2016-01-30 11,23.6
2016-01-31 21,23.0
2016-02-10 23,1.875
2016-02-14 21,81.2
2016-02-17 19,8.675
2016-03-02 12,14.466666666666667
2016-03-10 19,83.35714285714286
2016-03-19 05,33.6
2016-01-20 19,16.22222222222222
2016-01-24 19,6.428571428571429
2016-02-07 04,3.8333333333333335
2016-02-13 20,0.6363636363636364
2016-02-27 08,6.428571428571429
2016-03-20 16,13.363636363636363
2016-01-14 19,37.333333333333336
2016-01-16 01,0.0
2016-01-17 12,9.0
2016-01-26 16,16.032258064516128
2016-03-14 06,5.083333333333333
2016-01-16 11,12.8
2016-01-25 21,30.70967741935484
2016-02-01 23,5.0625
2016-02-07 23,11.615384615384615
2016-02-24 09,0.85
2016-02-26 06,5.777777777777778
2016-02-29 15,9.117647058823529
2016-03-05 02,0.1111111111111111
2016-03-14 03,37.5
2016-01-18 03,24.307692307692307
2016-01-30 20,1.0
2016-02-03 10,11.933333333333334
2016-02-15 02,3.0
2016-02-16 02,7.6923076923076925
2016-02-25 11,27.043478260869566
2016-02-25 16,8.35483870967742
2016-02-27 09,0.25
2016-02-29 22,7.466666666666667
2016-03-07 06,1.7619047619047619
2016-03-11 00,5.742857142857143
2016-03-17 06,4.142857142857143
2016-03-19 18,0.125
2016-01-23 18,4.0
2016-01-29 03,0.625
2016-01-29 12,1.76
2016-01-30 18,4.8
2016-02-02 19,9.294117647058824
2016-02-09 18,14.8
2016-02-17 00,7.0
2016-02-20 20,14.272727272727273
2016-03-13 15,117.85714285714286
2016-01-19 14,42.878787878787875
2016-01-29 10,0.45454545454545453
2016-02-05 13,57.523809523809526
2016-02-08 02,5.0
2016-02-18 16,8.666666666666666
2016-02-18 18,7.857142857142857
2016-02-26 10,22.076923076923077
2016-02-18 10,8.055555555555555
2016-02-20 23,0.6666666666666666
2016-02-22 17,3.2758620689655173
2016-03-01 07,5.470588235294118
2016-03-08 11,75.8
2016-03-19 16,0.0
2016-01-17 22,0.4166666666666667
2016-01-22 01,0.4
2016-01-31 23,33.06666666666667
2016-02-03 08,17.5
2016-02-12 21,6.294117647058823
2016-02-13 13,0.2857142857142857
2016-03-05 13,21.285714285714285
2016-03-06 14,48.09090909090909
2016-03-13 06,1.0
2016-02-09 19,29.25
2016-03-07 04,11.3
2016-03-09 19,5.421052631578948
2016-03-12 00,5.75
2016-03-14 22,94.625
2016-03-18 16,23.615384615384617
2016-03-20 23,1.1428571428571428
2016-02-02 20,22.0
2016-02-13 02,0.5
2016-02-14 02,0.5
2016-02-21 12,5.333333333333333
2016-03-02 00,10.208333333333334
2016-03-03 15,7.285714285714286
2016-03-11 19,13.5625
2016-03-17 17,5.0
2016-01-16 07,12.88888888888889
2016-01-18 14,3.6363636363636362
2016-01-27 18,17.137931034482758
2016-02-03 00,17.88888888888889
2016-02-26 16,8.2
2016-03-02 16,11.95
2016-03-03 06,16.142857142857142
2016-03-06 12,158.66666666666666
2016-03-17 15,23.38888888888889
2016-01-20 16,10.34375
2016-02-05 06,1.0
2016-02-09 03,14.4
2016-02-10 19,49.8
2016-02-15 10,2.2962962962962963
2016-02-16 20,11.631578947368421
2016-03-15 14,19.482758620689655
2016-03-16 08,2.2666666666666666
2016-01-30 16,117.05882352941177
2016-02-04 05,4.916666666666667
2016-02-04 22,3.8
2016-02-05 10,21.464285714285715
2016-02-13 14,1.6
2016-02-19 10,16.6
2016-02-24 03,0.16666666666666666
2016-02-26 19,6.466666666666667
2016-03-02 18,15.736842105263158
2016-03-20 19,4.75
2016-03-21 02,6.230769230769231
2016-01-24 12,11.11111111111111
2016-02-06 23,0.14285714285714285
2016-02-15 06,5.5
2016-02-26 01,10.277777777777779
2016-03-07 01,0.0
2016-03-07 19,17.63157894736842
2016-03-07 20,30.92
2016-03-16 01,5.066666666666666
2016-01-26 04,28.25
2016-03-14 18,18.818181818181817
2016-01-28 22,7.15
2016-03-02 07,10.0
2016-03-20 20,4.8125
2016-01-17 01,4.777777777777778
2016-01-24 15,4.181818181818182
2016-01-31 19,40.714285714285715
2016-02-02 16,11.68
2016-02-05 11,6.833333333333333
2016-02-06 08,17.0
2016-02-19 05,7.6
2016-02-21 02,2.875
2016-01-18 02,42.38461538461539
2016-01-21 09,9.523809523809524
2016-01-31 00,0.11764705882352941
2016-02-11 18,24.61111111111111
2016-02-16 07,1.8666666666666667
2016-02-28 15,3.1818181818181817
2016-03-05 18,80.8
2016-03-06 23,17.0
2016-03-17 02,1.0
2016-01-16 19,3.8
2016-01-17 14,115.92307692307692
2016-02-04 00,7.16
2016-02-06 07,0.0
2016-02-06 11,2.625
2016-02-07 08,0.75
2016-02-14 04,3.125
2016-02-14 08,4.818181818181818
2016-02-15 03,1.4615384615384615
2016-03-05 03,69.0
2016-03-09 10,7.368421052631579
2016-01-23 07,1.0
2016-01-31 10,0.0
2016-02-22 04,4.25
2016-02-25 02,15.5
2016-02-29 08,4.857142857142857
2016-03-09 20,19.63157894736842
2016-01-19 19,19.821428571428573
2016-01-25 17,24.11111111111111
2016-02-02 00,10.76923076923077
2016-02-02 08,0.9473684210526315
2016-02-10 06,23.136363636363637
2016-02-14 00,75.25
2016-02-14 14,9.0
2016-02-15 22,3.933333333333333
2016-02-26 08,4.916666666666667
2016-03-18 02,0.0
2016-01-23 06,53.333333333333336
2016-01-23 23,2.2
2016-01-28 23,5.052631578947368
2016-02-06 14,13.2
2016-02-16 10,3.9473684210526314
2016-02-22 00,3.2
2016-02-25 19,9.714285714285714
2016-03-03 14,12.866666666666667
2016-03-09 00,4.645161290322581
2016-03-17 23,18.142857142857142
2016-03-19 21,12.666666666666666
2016-01-17 07,100.28571428571429
2016-01-20 20,10.789473684210526
2016-01-21 04,8.625
2016-01-27 02,0.875
2016-01-30 02,6.0
2016-02-18 02,11.6
2016-02-21 07,1.0
2016-03-02 05,2.2
2016-03-06 11,0.4166666666666667
2016-03-11 15,3.789473684210526
2016-03-12 11,-0.125
2016-03-20 21,15.714285714285714
2016-03-21 03,1.7272727272727273
2016-01-15 10,2.272727272727273
2016-01-18 23,38.4
2016-01-20 11,4.45
2016-01-22 03,6.666666666666667
2016-01-22 07,6.095238095238095
2016-01-25 01,2.95
2016-02-04 02,48.0
2016-02-07 22,47.083333333333336
2016-02-17 09,0.23076923076923078
2016-02-17 22,42.72727272727273
2016-02-18 19,18.941176470588236
2016-02-23 10,11.55
2016-02-25 07,34.285714285714285
2016-03-14 02,4.363636363636363
2016-02-04 03,52.714285714285715
2016-02-06 22,5.222222222222222
2016-02-13 09,1.0
2016-02-18 14,36.38461538461539
2016-02-28 17,13.923076923076923
2016-03-01 16,7.351351351351352
2016-03-10 14,35.714285714285715
2016-03-13 12,4.555555555555555
2016-03-19 20,13.6
2016-01-15 22,6.222222222222222
2016-01-26 00,5.806451612903226
2016-01-27 00,3.611111111111111
2016-01-27 17,17.65
2016-02-15 21,2.466666666666667
2016-03-04 14,7.681818181818182
2016-03-12 06,8.5
2016-03-17 13,3.4444444444444446
2016-02-01 11,26.321428571428573
2016-02-06 21,0.6666666666666666
2016-03-07 21,29.833333333333332
2016-03-16 02,2.3333333333333335
2016-03-16 17,14.217391304347826
2016-01-15 14,18.75
2016-01-21 17,10.2
2016-01-23 05,2.3333333333333335
2016-01-26 12,22.954545454545453
2016-02-04 21,3.5
2016-02-14 16,5.125
2016-02-23 05,19.58823529411765
2016-02-28 16,5.25
2016-03-01 18,20.88235294117647
2016-03-10 09,6.6
2016-03-13 10,0.0
2016-01-19 02,33.54545454545455
2016-01-26 17,33.4
2016-02-05 12,57.22222222222222
2016-02-11 11,16.483870967741936
2016-02-13 07,1.8
2016-03-06 05,0.0
2016-03-07 17,11.92
2016-03-10 16,11.25
2016-03-18 22,29.0
2016-03-19 09,6.285714285714286
2016-01-25 12,3.5
2016-02-14 10,14.0
2016-02-23 01,0.8333333333333334
2016-03-03 21,3.65
2016-03-08 14,11.307692307692308
2016-03-09 17,45.17391304347826
2016-03-13 23,24.272727272727273
2016-03-17 16,12.904761904761905
2016-01-22 14,8.473684210526315
2016-02-19 06,2.9
2016-02-23 06,0.7777777777777778
2016-02-27 10,22.666666666666668
2016-03-08 13,3.066666666666667
2016-03-12 07,0.0
2016-01-22 17,12.75
2016-02-17 05,0.6666666666666666
2016-02-17 07,1.1111111111111112
2016-03-07 22,68.0
2016-01-19 21,4.136363636363637
2016-01-25 06,8.777777777777779
2016-01-26 08,3.1666666666666665
2016-01-31 06,0.2
2016-02-12 11,12.625
