hour,avg_GooglePlus
2016-01-06 21,5.647058823529412
2015-11-04 07,-1.0
2015-11-24 19,2.5757575757575757
2015-12-03 02,5.888888888888889
2015-12-04 18,4.454545454545454
2015-12-21 15,3.9473684210526314
2016-01-04 14,9.5
2016-01-10 21,1.6470588235294117
2015-11-20 15,4.291666666666667
2015-11-21 04,0.6
2015-11-21 19,3.1666666666666665
2015-11-26 00,10.592592592592593
2015-12-02 02,1.1818181818181819
2015-12-03 13,0.6666666666666666
2015-12-08 04,3.3076923076923075
2015-12-17 06,1.7
2016-01-10 19,0.8421052631578947
2015-11-20 21,11.909090909090908
2015-12-06 18,5.5625
2015-12-25 17,0.3333333333333333
2016-01-01 16,20.444444444444443
2016-01-03 05,3.4545454545454546
2016-01-04 13,2.4375
2015-11-10 01,2.4
2015-11-18 14,1.0833333333333333
2015-11-30 16,4.90625
2015-12-04 04,27.5
2015-12-05 17,20.307692307692307
2015-12-07 17,3.757575757575758
2015-12-11 15,8.666666666666666
2015-12-18 13,2.736842105263158
2016-01-10 01,27.5
2016-01-11 02,1.5294117647058822
2015-10-22 21,-1.0
2015-11-13 09,2.533333333333333
2015-12-12 19,4.538461538461538
2015-12-12 23,7.7272727272727275
2015-12-16 20,3.111111111111111
2015-12-17 15,2.388888888888889
2015-12-20 09,-0.2222222222222222
2015-12-22 08,1.1764705882352942
2015-12-25 13,6.0
2016-01-04 11,2.607142857142857
2016-01-07 15,28.46153846153846
2016-01-14 11,7.866666666666666
2016-01-14 17,1.0666666666666667
2015-10-15 00,-1.0
2015-11-23 01,1.0
2015-12-06 10,1.75
2015-12-22 11,6.15
2016-01-26 03,0.9230769230769231
2016-02-01 17,7.078947368421052
2016-03-01 08,0.30434782608695654
2016-03-07 02,10.470588235294118
2016-03-15 13,2.176470588235294
2016-03-15 22,1.4166666666666667
2016-03-19 06,0.0
2016-01-22 08,4.5
2016-01-27 21,0.8571428571428571
2016-02-21 15,1.5
2016-02-23 17,10.833333333333334
2016-02-24 16,2.6538461538461537
2016-03-05 01,4.533333333333333
2016-03-18 06,1.8
2016-03-19 04,0.25
2016-01-17 03,1.1111111111111112
2016-01-30 07,5.0
2016-02-02 07,0.15384615384615385
2016-02-03 13,1.1304347826086956
2016-02-06 10,1.8
2016-02-07 06,6.0
2016-02-10 05,0.5454545454545454
2016-02-15 18,1.9230769230769231
2016-02-17 13,7.0476190476190474
2016-03-03 07,0.5555555555555556
2016-03-11 08,1.375
2016-03-17 05,-0.2
2016-03-14 16,17.483870967741936
2016-01-21 22,1.7619047619047619
2016-02-17 23,4.117647058823529
2016-02-24 05,0.4
2016-03-07 12,2.0344827586206895
2016-03-17 11,3.230769230769231
2016-01-17 11,12.625
2016-01-20 12,1.5909090909090908
2016-01-31 20,1.875
2016-02-04 14,3.0714285714285716
2016-02-14 09,0.4
2016-02-14 19,1.8181818181818181
2016-02-23 14,1.6333333333333333
2016-02-24 17,6.782608695652174
2016-02-26 07,0.8571428571428571
2016-02-27 12,3.2857142857142856
2016-03-02 04,0.6
2016-03-03 11,3.0714285714285716
2016-03-16 14,4.0
2016-01-22 06,3.5454545454545454
2016-01-25 03,12.2
2016-01-27 20,2.5789473684210527
2016-01-29 20,3.3636363636363638
2016-02-23 12,10.772727272727273
2016-02-27 00,0.32142857142857145
2016-03-05 04,3.6666666666666665
2016-03-05 06,2.0
2016-03-07 23,0.8181818181818182
2016-03-09 02,1.2142857142857142
2016-01-26 07,0.5
2016-02-03 06,0.38095238095238093
2016-02-04 09,2.3076923076923075
2016-02-10 17,2.0
2016-02-16 00,4.222222222222222
2016-03-04 00,0.75
2016-03-08 04,1.5555555555555556
2016-01-19 03,6.526315789473684
2016-01-22 21,8.642857142857142
2016-02-02 03,0.875
2016-02-07 17,2.6666666666666665
2016-02-08 15,2.2857142857142856
2016-02-11 09,2.4285714285714284
2016-02-15 20,8.142857142857142
2016-02-16 03,6.7
2016-03-19 10,0.0
2016-01-21 03,3.7777777777777777
2016-01-21 20,1.9047619047619047
2016-01-21 23,2.3181818181818183
2016-01-27 10,1.6923076923076923
2016-02-03 19,1.76
2016-02-04 01,0.9375
2016-02-07 07,2.1666666666666665
2016-02-20 22,6.166666666666667
2016-02-22 20,4.466666666666667
2016-02-25 20,0.875
2016-02-26 15,4.181818181818182
2016-03-02 17,6.2
2016-03-03 00,0.8
2016-03-04 20,0.38461538461538464
2016-03-05 15,0.7
2016-03-06 03,4.666666666666667
2016-01-17 00,10.733333333333333
2016-01-22 19,8.1875
2016-02-05 21,17.6875
2016-02-06 12,0.0
2016-02-09 15,23.076923076923077
2016-02-10 14,5.619047619047619
2016-02-24 21,3.5
2016-01-16 02,10.583333333333334
2016-01-18 10,4.6
2016-01-24 11,2.5
2016-01-25 07,0.6666666666666666
2016-01-25 10,4.15
2016-02-10 20,7.684210526315789
2016-02-13 12,0.375
2016-02-14 20,9.428571428571429
2016-03-02 21,0.7391304347826086
2016-03-09 12,3.888888888888889
2016-03-16 07,0.7142857142857143
2016-01-17 15,11.0
2016-02-10 12,1.1333333333333333
2016-02-18 13,23.3125
2016-02-28 06,0.5
2016-03-01 22,3.9444444444444446
2016-03-02 01,7.857142857142857
2016-03-12 23,0.25
2016-01-15 18,1.7333333333333334
2016-01-17 20,3.5
2016-01-21 01,2.0625
2016-02-06 04,7.666666666666667
2016-02-20 04,0.125
2016-03-07 13,0.47058823529411764
2016-03-19 07,1.0
2016-01-30 15,10.0
2016-02-01 10,2.6666666666666665
2016-02-09 12,4.7
2016-02-11 04,50.8
2016-02-28 05,0.6666666666666666
2016-01-18 07,2.1666666666666665
2016-01-22 11,6.090909090909091
2016-01-26 05,3.0588235294117645
2016-01-26 21,3.3181818181818183
2016-01-29 23,2.5384615384615383
2016-02-06 03,0.0
2016-02-07 21,14.571428571428571
2016-02-27 01,2.125
2016-02-28 07,1.125
2016-03-07 08,1.3125
2016-03-13 09,1.3333333333333333
2016-03-16 11,13.28
2016-03-16 19,0.7777777777777778
2016-01-26 11,0.6666666666666666
2016-02-04 16,3.892857142857143
2016-02-19 21,5.0
2016-03-04 07,0.0
2016-03-13 20,0.5
2016-03-14 08,3.4210526315789473
2016-01-21 11,2.0
2016-01-27 03,1.2857142857142858
2016-01-30 04,-0.1
2016-01-30 22,48.0
2016-01-25 15,2.7777777777777777
2016-01-29 04,0.35294117647058826
2016-02-07 16,1.9090909090909092
2016-02-17 03,2.0
2016-03-04 09,1.0
2016-03-07 09,0.16666666666666666
2016-03-15 18,1.121212121212121
2016-02-02 09,1.45
2016-02-03 04,2.7777777777777777
2016-02-18 05,14.294117647058824
2016-02-18 07,3.3529411764705883
2016-02-26 21,4.714285714285714
2016-02-28 09,6.5
2016-03-08 03,1.3636363636363635
2016-01-18 00,1.5161290322580645
2016-01-29 19,3.0
2016-02-17 10,1.125
2016-03-09 03,1.0625
2016-03-15 12,2.125
2016-03-17 04,1.1428571428571428
2016-03-18 05,20.3
2016-03-19 02,35.0
2016-01-28 03,3.5789473684210527
2016-02-08 09,1.4375
2016-03-08 09,0.7142857142857143
2016-03-12 19,2.142857142857143
2016-01-24 04,1.4
2016-01-30 05,0.0
2016-02-25 13,0.8
2016-02-29 23,0.5555555555555556
2016-03-07 10,1.1363636363636365
2016-03-15 09,0.5294117647058824
2016-03-17 01,1.8666666666666667
2016-01-20 01,3.5
2016-01-24 00,1.6923076923076923
2016-02-10 18,5.294117647058823
2016-02-13 23,19.88888888888889
2016-02-24 01,7.9411764705882355
2016-03-02 03,0.6666666666666666
2016-03-10 03,0.5555555555555556
2016-02-13 01,1.5
2016-02-13 04,0.3333333333333333
2016-02-14 03,13.785714285714286
2016-02-21 09,0.0
2016-02-24 00,0.8333333333333334
2016-02-28 00,3.2777777777777777
2016-02-17 17,6.421052631578948
2016-03-03 23,5.176470588235294
2016-03-06 19,2.6363636363636362
2016-03-12 22,12.0
2016-01-24 20,8.3
2016-01-30 17,19.428571428571427
2016-01-31 17,6.0
2016-02-01 12,13.814814814814815
2016-02-03 01,13.909090909090908
2016-02-19 09,4.714285714285714
2016-02-19 17,5.277777777777778
2016-02-26 02,2.4615384615384617
2016-03-06 08,0.14285714285714285
2016-01-19 16,6.606060606060606
2016-01-26 19,1.7777777777777777
2016-01-29 11,7.7
2016-02-19 11,1.5555555555555556
2016-02-26 14,1.2608695652173914
2016-01-28 21,3.09375
2016-01-29 17,3.923076923076923
2016-02-05 02,3.6666666666666665
2016-02-09 05,13.277777777777779
2016-02-11 01,3.357142857142857
2016-02-15 15,3.25
2016-02-24 02,0.11764705882352941
2016-02-29 19,10.695652173913043
2016-03-13 16,2.4166666666666665
2016-01-25 14,6.25
2016-02-02 02,2.3
2016-02-19 00,2.641025641025641
2016-02-19 16,4.6
2016-03-13 07,0.4
2016-01-17 02,3.357142857142857
2016-02-07 14,2.125
2016-02-13 19,4.777777777777778
2016-02-16 14,2.7096774193548385
2016-02-23 03,0.1111111111111111
2016-03-03 16,3.4615384615384617
2016-03-13 08,6.4
2016-03-14 04,2.6363636363636362
2016-01-16 06,0.25
2016-01-24 02,15.0
2016-01-24 08,0.8571428571428571
2016-02-03 17,3.423076923076923
2016-02-03 23,1.2352941176470589
2016-02-13 21,7.75
2016-02-16 15,0.5555555555555556
2016-02-20 03,45.333333333333336
2016-03-07 14,3.32
2016-03-17 12,3.45
2016-03-17 18,4.7
2016-03-20 00,2.3529411764705883
2016-01-18 19,3.75
2016-01-20 02,5.764705882352941
2016-02-02 17,3.1515151515151514
2016-03-05 17,25.1
2016-03-05 21,4.6
2016-03-08 22,1.9047619047619047
2016-03-12 21,4.5
2016-01-21 19,2.217391304347826
2016-01-26 06,1.5714285714285714
2016-02-15 11,2.739130434782609
2016-02-18 04,4.3076923076923075
2016-02-18 12,3.8214285714285716
2016-03-05 11,0.25
2016-03-11 05,1.5
2016-03-11 20,3.7096774193548385
2016-01-22 12,1.6842105263157894
2016-02-14 11,2.7857142857142856
2016-02-19 19,2.642857142857143
2016-03-01 19,0.92
2016-03-03 22,1.65
2016-03-07 05,3.923076923076923
2016-01-18 17,8.833333333333334
2016-01-21 10,1.2777777777777777
2016-01-28 02,3.0952380952380953
2016-01-31 16,6.6923076923076925
2016-02-05 00,2.108108108108108
2016-02-09 23,7.6
2016-02-25 04,0.7692307692307693
2016-02-27 20,0.5
2016-03-02 15,3.0
2016-03-03 01,0.0
2016-03-04 15,7.117647058823529
2016-03-20 01,0.5
2016-03-14 09,3.0384615384615383
2016-01-23 11,1.2857142857142858
2016-02-05 18,2.652173913043478
2016-02-22 07,0.3125
2016-01-15 23,3.1666666666666665
2016-01-20 14,1.1666666666666667
2016-01-23 15,2.125
2016-01-30 01,12.571428571428571
2016-01-30 10,0.7777777777777778
2016-01-30 14,3.2
2016-02-04 10,6.206896551724138
2016-02-15 17,4.428571428571429
2016-02-17 11,10.928571428571429
2016-02-19 08,0.42857142857142855
2016-02-20 09,0.42857142857142855
2016-03-09 15,4.714285714285714
2016-01-19 01,0.3076923076923077
2016-01-19 05,1.8125
2016-02-01 22,5.0
2016-02-07 05,5.75
2016-02-10 13,5.2631578947368425
2016-02-22 06,1.2727272727272727
2016-02-26 12,0.07692307692307693
2016-03-01 10,5.5
2016-03-09 11,1.2352941176470589
2016-03-12 14,2.75
2016-03-18 00,0.3333333333333333
2016-01-15 13,0.5416666666666666
2016-01-22 00,4.115384615384615
2016-01-27 08,0.47058823529411764
2016-02-05 22,7.466666666666667
2016-02-07 19,15.23076923076923
2016-02-14 18,1.6842105263157894
2016-02-19 14,8.0
2016-03-08 06,6.666666666666667
2016-03-11 02,1.3888888888888888
2016-03-12 12,0.75
2016-03-20 02,2.0
2016-02-02 01,8.466666666666667
2016-02-03 09,1.6666666666666667
2016-02-03 16,2.814814814814815
2016-02-10 07,1.0555555555555556
2016-02-11 13,7.764705882352941
2016-02-27 07,0.375
2016-03-18 23,1.2222222222222223
2016-01-18 16,1.7058823529411764
2016-01-20 00,6.333333333333333
2016-01-20 08,2.5
2016-01-20 18,5.85
2016-01-24 14,1.1111111111111112
2016-01-27 22,1.6538461538461537
2016-02-03 02,1.7857142857142858
2016-02-06 17,4.2
2016-02-09 11,2.0454545454545454
2016-02-16 18,1.45
2016-02-18 01,3.8333333333333335
2016-02-27 05,3.0
2016-02-29 03,1.1111111111111112
2016-03-04 11,1.3571428571428572
2016-03-06 18,0.16666666666666666
2016-03-21 07,0.35714285714285715
2016-02-01 03,0.3333333333333333
2016-02-02 13,30.384615384615383
2016-02-03 11,3.0
2016-02-16 22,8.19047619047619
2016-02-19 13,5.7368421052631575
2016-02-20 16,9.25
2016-02-28 10,5.333333333333333
2016-03-04 05,2.0
2016-03-18 12,0.9444444444444444
2016-01-18 22,10.5
2016-02-13 05,1.5
2016-02-18 21,2.411764705882353
2016-01-21 12,13.1875
2016-02-06 16,9.5
2016-02-08 01,0.5454545454545454
2016-02-24 20,6.0
2016-03-05 20,4.625
2016-03-07 15,3.6206896551724137
2016-03-19 08,0.6
2016-01-17 21,1.4444444444444444
2016-01-23 17,2.125
2016-02-04 06,1.7058823529411764
2016-02-07 18,4.833333333333333
2016-02-08 12,5.6
2016-03-11 16,3.5789473684210527
2016-03-12 17,0.7142857142857143
2016-03-15 21,5.2
2016-03-16 00,0.5555555555555556
2016-03-18 10,2.6
2016-01-23 12,11.333333333333334
2016-01-24 01,14.6
2016-02-05 05,0.6470588235294118
2016-02-08 22,3.235294117647059
2016-02-20 13,35.714285714285715
2016-02-26 03,3.6923076923076925
2016-03-02 23,1.4444444444444444
2016-03-05 08,1.0
2016-03-20 08,1.8
2016-01-20 17,6.142857142857143
2016-01-28 01,3.0555555555555554
2016-01-29 13,2.107142857142857
2016-03-19 00,0.76
2016-01-16 22,4.181818181818182
2016-01-22 20,6.333333333333333
2016-01-24 09,9.2
2016-01-31 04,7.5
2016-02-01 18,3.0303030303030303
2016-02-01 21,1.4666666666666666
2016-02-09 17,4.375
2016-02-13 10,0.625
2016-02-22 22,17.38095238095238
2016-02-28 04,6.0
2016-03-08 01,2.0555555555555554
2016-03-10 01,1.4666666666666666
2016-03-19 17,1.7777777777777777
2016-01-15 08,1.2857142857142858
2016-01-26 02,4.6
2016-01-28 11,4.277777777777778
2016-01-31 02,3.5
2016-02-15 04,1.6923076923076923
2016-02-17 20,1.0
2016-02-22 13,2.238095238095238
2016-02-24 06,2.736842105263158
2016-02-24 13,1.2916666666666667
2016-03-08 20,2.8333333333333335
2016-01-30 12,0.3
2016-02-06 00,1.2
2016-02-09 07,0.4
2016-02-10 03,7.818181818181818
2016-02-11 17,3.217391304347826
2016-03-15 23,2.0
2016-01-23 16,17.5
2016-01-25 16,7.526315789473684
2016-01-31 18,3.5555555555555554
2016-02-12 02,2.0588235294117645
2016-02-12 23,1.1111111111111112
2016-02-29 05,2.2857142857142856
2016-03-12 18,2.4545454545454546
2016-03-17 22,3.235294117647059
2016-01-16 03,5.7272727272727275
2016-01-23 14,3.0
2016-01-28 10,0.42105263157894735
2016-01-29 08,0.8333333333333334
2016-01-30 06,1.5384615384615385
2016-02-02 04,7.733333333333333
2016-02-06 09,0.0
2016-02-18 06,0.7058823529411765
2016-02-18 17,5.615384615384615
2016-02-22 16,5.2
2016-02-23 15,10.576923076923077
2016-02-23 23,4.916666666666667
2016-02-29 20,2.076923076923077
2016-03-01 06,3.6451612903225805
2016-03-19 23,7.714285714285714
2016-01-15 09,0.8461538461538461
2016-01-16 09,3.142857142857143
2016-01-28 15,2.870967741935484
2016-01-28 16,0.7948717948717948
2016-01-30 19,24.0
2016-02-02 11,1.0
2016-02-06 18,1.3333333333333333
2016-03-01 15,4.166666666666667
2016-03-01 17,2.8518518518518516
2016-03-05 00,3.56
2016-03-13 04,3.25
2016-02-21 01,5.2
2016-02-26 18,4.0625
2016-03-05 14,8.727272727272727
2016-03-12 16,6.1875
2016-01-14 21,2.7333333333333334
2016-01-26 23,14.409090909090908
2016-01-28 13,3.175
2016-02-06 06,3.8
2016-02-12 12,3.9
2016-02-17 12,6.75
2016-03-20 03,0.2
2016-02-09 14,2.8666666666666667
2016-02-12 04,0.5555555555555556
2016-03-04 21,2.411764705882353
2016-03-08 05,0.46153846153846156
2016-03-21 00,1.6666666666666667
2016-01-22 05,2.5
2016-01-28 06,1.4285714285714286
2016-02-06 20,7.428571428571429
2016-02-11 19,0.7222222222222222
2016-02-18 15,1.6296296296296295
2016-02-22 02,1.25
2016-03-09 21,7.695652173913044
2016-03-20 04,1.625
2016-01-19 18,10.916666666666666
2016-02-04 11,3.85
2016-02-10 00,4.5
2016-02-25 00,0.8571428571428571
2016-03-03 18,2.739130434782609
2016-03-11 18,15.8
2016-03-16 09,1.0
2016-01-15 03,0.6363636363636364
2016-01-22 04,12.625
2016-02-01 13,1.5714285714285714
2016-03-10 15,2.566666666666667
2016-03-11 23,3.5
2016-01-26 10,2.0555555555555554
2016-01-31 07,0.3333333333333333
2016-02-16 16,1.72
2016-02-19 04,1.0
2016-02-26 05,5.2272727272727275
2016-02-29 12,8.31578947368421
2016-03-11 04,3.235294117647059
2016-03-11 14,0.6086956521739131
2016-03-16 03,0.7272727272727273
2016-03-20 10,0.8333333333333334
2016-01-19 13,6.2727272727272725
2016-01-29 18,2.75
2016-02-02 21,5.947368421052632
2016-02-18 11,6.4
2016-02-19 02,4.222222222222222
2016-03-04 18,20.043478260869566
2016-03-17 21,3.4285714285714284
2016-01-29 07,0.9166666666666666
2016-02-08 05,1.2777777777777777
2016-02-11 12,2.3529411764705883
2016-02-18 00,0.6818181818181818
2016-03-15 08,0.25
2016-01-25 11,7.0344827586206895
2016-01-25 23,2.3043478260869565
2016-02-02 22,29.705882352941178
2016-02-13 15,2.5714285714285716
2016-02-14 15,9.8
2016-02-17 02,6.2727272727272725
2016-03-11 17,9.285714285714286
2016-01-19 12,3.772727272727273
2016-01-25 18,1.5769230769230769
2016-02-04 12,2.740740740740741
2016-02-15 09,1.5
2016-02-15 12,6.352941176470588
2016-02-16 17,3.1923076923076925
2016-03-11 06,0.3157894736842105
2016-03-16 05,0.7307692307692307
2016-01-17 13,4.333333333333333
2016-01-18 11,2.7142857142857144
2016-01-27 09,2.090909090909091
2016-01-28 00,0.7941176470588235
2016-02-02 12,5.92
2016-02-08 19,2.6875
2016-02-17 15,3.1739130434782608
2016-02-23 20,5.0
2016-02-25 03,4.5
2016-02-27 06,0.0
2016-02-29 09,0.6666666666666666
2016-03-01 11,7.0
2016-03-04 08,-0.07692307692307693
2016-03-15 05,6.7272727272727275
2016-03-19 15,2.0
2016-01-18 06,0.35714285714285715
2016-01-21 08,1.3636363636363635
2016-01-26 15,1.65
2016-01-27 19,7.75
2016-02-15 16,10.590909090909092
2016-02-21 10,12.25
2016-03-01 14,8.758620689655173
2016-03-03 13,5.4
2016-03-16 06,1.1481481481481481
2016-03-20 13,4.1923076923076925
2016-01-23 21,0.3333333333333333
2016-01-25 09,0.21428571428571427
2016-01-29 15,8.464285714285714
2016-02-05 04,5.5
2016-02-25 17,4.1
2016-03-11 12,0.6666666666666666
2016-03-12 13,0.9230769230769231
2016-03-14 23,2.0625
2016-03-16 23,0.7857142857142857
2016-01-19 11,10.363636363636363
2016-01-19 15,3.0
2016-01-28 12,1.375
2016-02-03 20,1.9375
2016-02-16 05,6.75
2016-02-23 09,2.25
2016-02-28 22,6.923076923076923
2016-03-07 16,1.0416666666666667
2016-03-09 22,0.45
2016-03-10 05,1.2608695652173914
2016-01-19 17,8.473684210526315
2016-02-01 01,19.5
2016-02-16 19,2.6923076923076925
2016-02-17 14,3.8823529411764706
2016-02-20 06,0.8571428571428571
2016-02-21 20,8.444444444444445
2016-02-23 04,-0.07142857142857142
2016-02-25 12,5.36
2016-03-01 13,2.6470588235294117
2016-03-04 06,0.5
2016-03-16 18,2.8333333333333335
2016-03-18 07,0.3
2016-02-04 20,4.357142857142857
2016-02-05 03,0.2857142857142857
2016-02-12 03,0.6428571428571429
2016-03-01 03,4.615384615384615
2016-03-05 07,6.833333333333333
2016-03-19 03,0.2
2016-01-21 14,3.2
2016-01-30 11,21.2
2016-01-31 21,6.666666666666667
2016-02-10 23,1.75
2016-02-14 21,12.7
2016-02-17 19,11.225
2016-03-02 12,3.1333333333333333
2016-03-10 19,3.75
2016-03-19 05,0.0
2016-01-20 19,9.166666666666666
2016-01-24 19,1.9285714285714286
2016-02-07 04,4.166666666666667
2016-02-13 20,5.363636363636363
2016-02-27 08,1.4285714285714286
2016-03-20 16,2.6363636363636362
2016-01-14 19,8.125
2016-01-16 01,1.9
2016-01-17 12,1.4615384615384615
2016-01-26 16,7.741935483870968
2016-03-14 06,1.0833333333333333
2016-01-16 11,3.7
2016-01-25 21,15.935483870967742
2016-02-01 23,2.0625
2016-02-07 23,1.6923076923076923
2016-02-24 09,1.65
2016-02-26 06,0.5555555555555556
2016-02-29 15,0.9411764705882353
2016-03-05 02,0.3333333333333333
2016-03-14 03,2.0
2016-01-18 03,4.923076923076923
2016-01-30 20,2.0
2016-02-03 10,1.0666666666666667
2016-02-15 02,0.6153846153846154
2016-02-16 02,0.6923076923076923
2016-02-25 11,0.8695652173913043
2016-02-25 16,2.161290322580645
2016-02-27 09,0.25
2016-02-29 22,3.1333333333333333
2016-03-07 06,0.42857142857142855
2016-03-11 00,1.4857142857142858
2016-03-17 06,0.14285714285714285
2016-03-19 18,3.125
2016-01-23 18,1.0
2016-01-29 03,0.625
2016-01-29 12,3.08
2016-01-30 18,1.6
2016-02-02 19,5.117647058823529
2016-02-09 18,6.914285714285715
2016-02-17 00,9.384615384615385
2016-02-20 20,23.0
2016-03-13 15,3.5714285714285716
2016-01-19 14,7.090909090909091
2016-01-29 10,3.6363636363636362
2016-02-05 13,7.238095238095238
2016-02-08 02,4.5
2016-02-18 16,4.242424242424242
2016-02-18 18,9.285714285714286
2016-02-26 10,1.6923076923076923
2016-02-18 10,3.0555555555555554
2016-02-20 23,0.0
2016-02-22 17,3.793103448275862
2016-03-01 07,0.6470588235294118
2016-03-08 11,4.3
2016-03-19 16,0.0
2016-01-17 22,0.6666666666666666
2016-01-22 01,0.1
2016-01-31 23,26.0
2016-02-03 08,6.944444444444445
2016-02-12 21,1.411764705882353
2016-02-13 13,0.42857142857142855
2016-03-05 13,1.4285714285714286
2016-03-06 14,4.636363636363637
2016-03-13 06,0.0
2016-02-09 19,2.8
2016-03-07 04,0.4
2016-03-09 19,1.5263157894736843
2016-03-12 00,0.53125
2016-03-14 22,7.0
2016-03-18 16,2.6923076923076925
2016-03-20 23,0.7142857142857143
2016-02-02 20,3.0
2016-02-13 02,7.5
2016-02-14 02,3.6
2016-02-21 12,9.833333333333334
2016-03-02 00,1.0
2016-03-03 15,14.0
2016-03-11 19,2.1875
2016-03-17 17,0.92
2016-01-16 07,0.1111111111111111
2016-01-18 14,2.1818181818181817
2016-01-27 18,8.172413793103448
2016-02-03 00,4.977777777777778
2016-02-26 16,6.8
2016-03-02 16,9.65
2016-03-03 06,10.428571428571429
2016-03-06 12,12.666666666666666
2016-03-17 15,6.388888888888889
2016-01-20 16,5.1875
2016-02-05 06,0.5555555555555556
2016-02-09 03,0.8
2016-02-10 19,4.4
2016-02-15 10,4.703703703703703
2016-02-16 20,1.1578947368421053
2016-03-15 14,1.896551724137931
2016-03-16 08,0.2222222222222222
2016-01-30 16,1.0588235294117647
2016-02-04 05,0.75
2016-02-04 22,1.5333333333333334
2016-02-05 10,3.9285714285714284
2016-02-13 14,0.4
2016-02-19 10,3.5
2016-02-24 03,0.3333333333333333
2016-02-26 19,1.9333333333333333
2016-03-02 18,4.842105263157895
2016-03-20 19,0.0
2016-03-21 02,1.0769230769230769
2016-01-24 12,3.2222222222222223
2016-02-06 23,2.857142857142857
2016-02-15 06,19.583333333333332
2016-02-26 01,3.1666666666666665
2016-03-07 01,0.8125
2016-03-07 19,1.7894736842105263
2016-03-07 20,1.04
2016-03-16 01,2.8666666666666667
2016-01-26 04,30.833333333333332
2016-03-14 18,2.909090909090909
2016-01-28 22,0.5
2016-03-02 07,4.888888888888889
2016-03-20 20,1.1875
2016-01-17 01,1.4444444444444444
2016-01-24 15,10.636363636363637
2016-01-31 19,7.071428571428571
2016-02-02 16,3.44
2016-02-05 11,1.8333333333333333
2016-02-06 08,13.75
2016-02-19 05,0.26666666666666666
2016-02-21 02,2.375
2016-01-18 02,0.38461538461538464
2016-01-21 09,2.238095238095238
2016-01-31 00,2.235294117647059
2016-02-11 18,5.166666666666667
2016-02-16 07,0.9333333333333333
2016-02-28 15,2.3636363636363638
2016-03-05 18,10.4
2016-03-06 23,4.625
2016-03-17 02,0.7142857142857143
2016-01-16 19,11.0
2016-01-17 14,7.3076923076923075
2016-02-04 00,2.48
2016-02-06 07,1.5
2016-02-06 11,1.375
2016-02-07 08,0.6666666666666666
2016-02-14 04,2.875
2016-02-14 08,0.9090909090909091
2016-02-15 03,5.153846153846154
2016-03-05 03,2.0
2016-03-09 10,1.5263157894736843
2016-01-23 07,0.5
2016-01-31 10,2.0
2016-02-22 04,0.5
2016-02-25 02,7.166666666666667
2016-02-29 08,0.35714285714285715
2016-03-09 20,3.210526315789474
2016-01-19 19,13.071428571428571
2016-01-25 17,3.962962962962963
2016-02-02 00,1.7179487179487178
2016-02-02 08,0.3684210526315789
2016-02-10 06,0.9090909090909091
2016-02-14 00,10.625
2016-02-14 14,14.75
2016-02-15 22,1.0
2016-02-26 08,0.75
2016-03-18 02,0.0
2016-01-23 06,0.0
2016-01-23 23,2.0
2016-01-28 23,2.263157894736842
2016-02-06 14,12.2
2016-02-16 10,3.736842105263158
2016-02-22 00,0.5
2016-02-25 19,3.4285714285714284
2016-03-03 14,1.1333333333333333
2016-03-09 00,0.0
2016-03-17 23,13.0
2016-03-19 21,1.3333333333333333
2016-01-17 07,0.5714285714285714
2016-01-20 20,4.526315789473684
2016-01-21 04,1.5
2016-01-27 02,0.875
2016-01-30 02,1.3333333333333333
2016-02-18 02,10.333333333333334
2016-02-21 07,0.8333333333333334
2016-03-02 05,0.7333333333333333
2016-03-06 11,0.5
2016-03-11 15,0.8421052631578947
2016-03-12 11,1.5
2016-03-20 21,2.7857142857142856
2016-03-21 03,-0.09090909090909091
2016-01-15 10,0.36363636363636365
2016-01-18 23,1.6666666666666667
2016-01-20 11,3.25
2016-01-22 03,0.0
2016-01-22 07,3.6666666666666665
2016-01-25 01,2.2
2016-02-04 02,4.333333333333333
2016-02-07 22,1.8333333333333333
2016-02-17 09,3.0
2016-02-17 22,9.045454545454545
2016-02-18 19,2.176470588235294
2016-02-23 10,12.4
2016-02-25 07,5.428571428571429
2016-03-14 02,0.45454545454545453
2016-02-04 03,2.7142857142857144
2016-02-06 22,2.7777777777777777
2016-02-13 09,0.0
2016-02-18 14,11.884615384615385
2016-02-28 17,3.6923076923076925
2016-03-01 16,3.3513513513513513
2016-03-10 14,3.7142857142857144
2016-03-13 12,4.666666666666667
2016-03-19 20,1.4
2016-01-15 22,3.111111111111111
2016-01-26 00,3.870967741935484
2016-01-27 00,7.611111111111111
2016-01-27 17,6.25
2016-02-15 21,1.7333333333333334
2016-03-04 14,1.3636363636363635
2016-03-12 06,2.5
2016-03-17 13,2.3333333333333335
2016-02-01 11,1.9642857142857142
2016-02-06 21,3.1666666666666665
2016-03-07 21,2.4444444444444446
2016-03-16 02,1.0
2016-03-16 17,2.1739130434782608
2016-01-15 14,3.5
2016-01-21 17,3.7
2016-01-23 05,8.333333333333334
2016-01-26 12,22.545454545454547
2016-02-04 21,2.142857142857143
2016-02-14 16,3.7916666666666665
2016-02-23 05,7.764705882352941
2016-02-28 16,2.0
2016-03-01 18,2.0
2016-03-10 09,1.3
2016-03-13 10,0.0
2016-01-19 02,7.818181818181818
2016-01-26 17,5.7
2016-02-05 12,2.1666666666666665
