hour,avg_Facebook
2015-12-04 04,788.7857142857143
2015-12-05 17,778.7692307692307
2015-12-07 17,231.42424242424244
2015-12-11 15,91.53333333333333
2015-12-18 13,49.60526315789474
2016-01-10 01,1194.25
2016-01-11 02,40.529411764705884
2015-10-22 21,-1.0
2015-11-13 09,12.4
2015-12-12 19,20.384615384615383
2015-12-12 23,61.72727272727273
2015-12-16 20,105.66666666666667
2015-12-17 15,64.55555555555556
2015-12-20 09,18.555555555555557
2015-12-22 08,16.0
2015-12-25 13,136.77777777777777
2016-01-04 11,81.14285714285714
2016-01-07 15,172.6153846153846
2016-01-14 11,33.13333333333333
2016-01-14 17,99.13333333333334
2015-10-15 00,-1.0
2015-11-23 01,23.214285714285715
2015-12-06 10,0.5
2015-12-22 11,206.7
2016-01-26 03,9.76923076923077
2016-02-01 17,46.76315789473684
2016-03-01 08,26.391304347826086
2016-03-07 02,98.17647058823529
2016-03-15 13,63.94117647058823
2016-03-15 22,29.166666666666668
2016-03-19 06,1.875
2016-01-22 08,144.0
2016-01-27 21,110.17857142857143
2016-02-21 15,154.1
2016-02-23 17,83.83333333333333
2016-02-24 16,55.11538461538461
2016-03-05 01,57.733333333333334
2016-03-18 06,9.6
2016-03-19 04,4.25
2016-01-17 03,33.44444444444444
2016-01-30 07,214.66666666666666
2016-02-02 07,7.076923076923077
2016-02-03 13,21.17391304347826
2016-02-06 10,302.2
2016-02-07 06,46.714285714285715
2016-02-10 05,31.272727272727273
2016-02-15 18,61.69230769230769
2016-02-17 13,251.47619047619048
2016-03-03 07,15.666666666666666
2016-03-11 08,15.25
2016-03-17 05,-0.2
2016-03-14 16,606.1612903225806
2016-01-21 22,177.23809523809524
2016-02-17 23,246.11764705882354
2016-02-24 05,6.933333333333334
2016-03-07 12,19.551724137931036
2016-03-17 11,135.0
2016-01-17 11,237.25
2016-01-20 12,34.45454545454545
2016-01-31 20,36.0
2016-02-04 14,40.535714285714285
2016-02-14 09,1.8
2016-02-14 19,162.54545454545453
2016-02-23 14,81.5
2016-02-24 17,481.8695652173913
2016-02-26 07,51.57142857142857
2016-02-27 12,49.142857142857146
2016-03-02 04,17.5
2016-03-03 11,30.428571428571427
2016-03-16 14,213.84615384615384
2016-01-22 06,109.18181818181819
2016-01-25 03,85.1
2016-01-27 20,110.89473684210526
2016-01-29 20,28.818181818181817
2016-02-23 12,180.04545454545453
2016-02-27 00,31.071428571428573
2016-03-05 04,11.833333333333334
2016-03-05 06,23.5
2016-03-07 23,21.727272727272727
2016-03-09 02,28.071428571428573
2016-01-26 07,8.0625
2016-02-03 06,7.857142857142857
2016-02-04 09,21.307692307692307
2016-02-10 17,77.0
2016-02-16 00,26.296296296296298
2016-03-04 00,102.61111111111111
2016-03-08 04,150.66666666666666
2016-01-19 03,98.26315789473684
2016-01-22 21,262.42857142857144
2016-02-02 03,12.75
2016-02-07 17,51.44444444444444
2016-02-08 15,62.035714285714285
2016-02-11 09,106.0952380952381
2016-02-15 20,198.85714285714286
2016-02-16 03,58.7
2016-03-19 10,6.0
2016-01-21 03,349.0
2016-01-21 20,72.42857142857143
2016-01-21 23,238.27272727272728
2016-01-27 10,60.84615384615385
2016-02-03 19,96.92
2016-02-04 01,19.75
2016-02-07 07,8.333333333333334
2016-02-20 22,204.5
2016-02-22 20,25.866666666666667
2016-02-25 20,18.25
2016-02-26 15,189.1818181818182
2016-03-02 17,22.2
2016-03-03 00,17.533333333333335
2016-03-04 20,30.076923076923077
2016-03-05 15,16.3
2016-03-06 03,93.0
2016-01-17 00,252.0
2016-01-22 19,232.125
2016-02-05 21,85.25
2016-02-06 12,23.0
2016-02-09 15,147.19230769230768
2016-02-10 14,58.0
2016-02-24 21,38.57142857142857
2016-01-16 02,165.83333333333334
2016-01-18 10,62.266666666666666
2016-01-24 11,62.7
2016-01-25 07,5.416666666666667
2016-01-25 10,62.45
2016-02-10 20,314.2631578947368
2016-02-13 12,22.0
2016-02-14 20,161.85714285714286
2016-03-02 21,32.08695652173913
2016-03-09 12,96.16666666666667
2016-03-16 07,107.65714285714286
2016-01-17 15,54.0
2016-02-10 12,19.666666666666668
2016-02-18 13,476.0625
2016-02-28 06,9.125
2016-03-01 22,35.72222222222222
2016-03-02 01,158.14285714285714
2016-03-12 23,16.75
2016-01-15 18,93.06666666666666
2016-01-17 20,24.0
2016-01-21 01,30.625
2016-02-06 04,12.333333333333334
2016-02-20 04,218.5
2016-03-07 13,13.529411764705882
2016-03-19 07,158.5
2016-01-30 15,126.0
2016-02-01 10,23.933333333333334
2016-02-09 12,162.7
2016-02-11 04,923.6
2016-02-28 05,2.3333333333333335
2016-01-18 07,215.58333333333334
2016-01-22 11,58.72727272727273
2016-01-26 05,42.23529411764706
2016-01-26 21,71.77272727272727
2016-01-29 23,26.46153846153846
2016-02-06 03,17.142857142857142
2016-02-07 21,28.857142857142858
2016-02-27 01,75.75
2016-02-28 07,8.0
2016-03-07 08,23.75
2016-03-13 09,77.33333333333333
2016-03-16 11,605.6
2016-03-16 19,27.833333333333332
2016-01-26 11,11.6
2016-02-04 16,96.21428571428571
2016-02-19 21,112.625
2016-03-04 07,3.625
2016-03-13 20,53.5
2016-03-14 08,24.05263157894737
2016-01-21 11,56.23809523809524
2016-01-27 03,76.14285714285714
2016-01-30 04,13.8
2016-01-30 22,1392.6
2016-01-25 15,66.66666666666667
2016-01-29 04,79.3529411764706
2016-02-07 16,41.27272727272727
2016-02-17 03,6.5
2016-03-04 09,16.227272727272727
2016-03-07 09,8.291666666666666
2016-03-15 18,123.66666666666667
2016-02-02 09,70.35
2016-02-03 04,81.38888888888889
2016-02-18 05,154.64705882352942
2016-02-18 07,45.23529411764706
2016-02-26 21,27.071428571428573
2016-02-28 09,7.75
2016-03-08 03,41.63636363636363
2016-01-18 00,134.03225806451613
2016-01-29 19,163.1304347826087
2016-02-17 10,31.5
2016-03-09 03,145.375
2016-03-15 12,31.0625
2016-03-17 04,24.285714285714285
2016-03-18 05,1206.7
2016-03-19 02,246.0
2016-01-28 03,16.157894736842106
2016-02-08 09,10.375
2016-03-08 09,5.0
2016-03-12 19,86.71428571428571
2016-01-24 04,623.5
2016-01-30 05,8.368421052631579
2016-02-25 13,3.9
2016-02-29 23,7.333333333333333
2016-03-07 10,25.272727272727273
2016-03-15 09,41.64705882352941
2016-03-17 01,66.93333333333334
2016-01-20 01,48.9375
2016-01-24 00,41.23076923076923
2016-02-10 18,79.3529411764706
2016-02-13 23,204.22222222222223
2016-02-24 01,165.2941176470588
2016-03-02 03,14.777777777777779
2016-03-10 03,27.11111111111111
2016-02-13 01,234.83333333333334
2016-02-13 04,12.333333333333334
2016-02-14 03,267.5
2016-02-21 09,22.666666666666668
2016-02-24 00,61.5
2016-02-28 00,15.333333333333334
2016-02-17 17,123.47368421052632
2016-03-03 23,102.29411764705883
2016-03-06 19,28.181818181818183
2016-03-12 22,166.25
2016-01-24 20,101.7
2016-01-30 17,864.8571428571429
2016-01-31 17,1190.4444444444443
2016-02-01 12,68.5925925925926
2016-02-03 01,173.63636363636363
2016-02-19 09,80.57142857142857
2016-02-19 17,77.05555555555556
2016-02-26 02,116.46153846153847
2016-03-06 08,5.428571428571429
2016-01-19 16,286.54545454545456
2016-01-26 19,95.44444444444444
2016-01-29 11,324.3
2016-02-19 11,16.944444444444443
2016-02-26 14,30.652173913043477
2016-01-28 21,16.59375
2016-01-29 17,90.0
2016-02-05 02,300.0
2016-02-09 05,169.66666666666666
2016-02-11 01,23.642857142857142
2016-02-15 15,55.958333333333336
2016-02-24 02,11.647058823529411
2016-02-29 19,252.47826086956522
2016-03-13 16,104.08333333333333
2016-01-25 14,58.375
2016-02-02 02,65.4
2016-02-19 00,158.23076923076923
2016-02-19 16,33.08
2016-03-13 07,14.0
2016-01-17 02,51.57142857142857
2016-02-07 14,9.75
2016-02-13 19,114.11111111111111
2016-02-16 14,125.61290322580645
2016-02-23 03,9.11111111111111
2016-03-03 16,34.53846153846154
2016-03-13 08,5.6
2016-03-14 04,55.45454545454545
2016-01-16 06,52.25
2016-01-24 02,5.0
2016-01-24 08,3.4285714285714284
2016-02-03 17,149.0
2016-02-03 23,63.588235294117645
2016-02-13 21,1198.375
2016-02-16 15,11.148148148148149
2016-02-20 03,276.0
2016-03-07 14,36.8
2016-03-17 12,118.35
2016-03-17 18,118.0
2016-03-20 00,39.588235294117645
2016-01-18 19,176.375
2016-01-20 02,218.1764705882353
2016-02-02 17,18.515151515151516
2016-03-05 17,558.4
2016-03-05 21,498.4
2016-03-08 22,104.0
2016-03-12 21,314.25
2016-01-21 19,396.95652173913044
2016-01-26 06,77.28571428571429
2016-02-15 11,134.17391304347825
2016-02-18 04,55.84615384615385
2016-02-18 12,315.07142857142856
2016-03-05 11,11.75
2016-03-11 05,47.125
2016-03-11 20,90.58064516129032
2016-01-22 12,25.526315789473685
2016-02-14 11,49.0
2016-02-19 19,27.714285714285715
2016-03-01 19,9.68
2016-03-03 22,169.85
2016-03-07 05,51.23076923076923
2016-01-18 17,149.11111111111111
2016-01-21 10,16.27777777777778
2016-01-28 02,27.238095238095237
2016-01-31 16,134.76923076923077
2016-02-05 00,47.0
2016-02-09 23,191.92
2016-02-25 04,9.615384615384615
2016-02-27 20,19.5
2016-03-02 15,39.470588235294116
2016-03-03 01,11.363636363636363
2016-03-04 15,74.17647058823529
2016-03-20 01,85.25
2016-03-14 09,47.15384615384615
2016-01-23 11,28.857142857142858
2016-02-05 18,62.65217391304348
2016-02-22 07,37.1875
2016-01-15 23,224.16666666666666
2016-01-20 14,84.16666666666667
2016-01-23 15,27.625
2016-01-30 01,244.0
2016-01-30 10,19.22222222222222
2016-01-30 14,76.6
2016-02-04 10,102.96551724137932
2016-02-15 17,35.07142857142857
2016-02-17 11,508.2857142857143
2016-02-19 08,50.857142857142854
2016-02-20 09,50.57142857142857
2016-03-09 15,216.42857142857142
2016-01-19 01,4.923076923076923
2016-01-19 05,123.5625
2016-02-01 22,38.1764705882353
2016-02-07 05,192.125
2016-02-10 13,69.26315789473684
2016-02-22 06,71.45454545454545
2016-02-26 12,27.53846153846154
2016-03-01 10,103.35
2016-03-09 11,68.52941176470588
2016-03-12 14,68.0
2016-03-18 00,24.814814814814813
2016-01-15 13,43.041666666666664
2016-01-22 00,107.0
2016-01-27 08,17.58823529411765
2016-02-05 22,76.33333333333333
2016-02-07 19,369.3076923076923
2016-02-14 18,11.894736842105264
2016-02-19 14,184.46666666666667
2016-03-08 06,385.77777777777777
2016-03-11 02,101.11111111111111
2016-03-12 12,21.25
2016-03-20 02,32.3
2016-02-02 01,89.13333333333334
2016-02-03 09,42.25
2016-02-03 16,40.7037037037037
2016-02-10 07,25.61111111111111
2016-02-11 13,96.88235294117646
2016-02-27 07,89.0
2016-03-18 23,54.111111111111114
2016-01-18 16,173.8235294117647
2016-01-20 00,229.9
2016-01-20 08,126.8
2016-01-20 18,167.05
2016-01-24 14,91.5
2016-01-27 22,11.923076923076923
2016-02-03 02,56.67857142857143
2016-02-06 17,31.6
2016-02-09 11,52.45454545454545
2016-02-16 18,49.2
2016-02-18 01,196.77777777777777
2016-02-27 05,64.5
2016-02-29 03,17.333333333333332
2016-03-04 11,35.42857142857143
2016-03-06 18,1.0
2016-03-21 07,31.5
2016-02-01 03,3.4444444444444446
2016-02-02 13,336.7307692307692
2016-02-03 11,107.62068965517241
2016-02-16 22,195.1904761904762
2016-02-19 13,35.421052631578945
2016-02-20 16,47.0
2016-02-28 10,48.333333333333336
2016-03-04 05,60.0
2016-03-18 12,16.944444444444443
2016-01-18 22,35.92857142857143
2016-02-13 05,187.0
2016-02-18 21,46.1764705882353
2016-01-21 12,171.875
2016-02-06 16,138.66666666666666
2016-02-08 01,14.636363636363637
2016-02-24 20,37.53333333333333
2016-03-05 20,109.125
2016-03-07 15,66.55172413793103
2016-03-19 08,14.0
2016-01-17 21,89.33333333333333
2016-01-23 17,47.0
2016-02-04 06,18.647058823529413
2016-02-07 18,124.16666666666667
2016-02-08 12,51.52
2016-03-11 16,14.473684210526315
2016-03-12 17,77.28571428571429
2016-03-15 21,271.8
2016-03-16 00,47.851851851851855
2016-03-18 10,74.2
2016-01-23 12,122.55555555555556
2016-01-24 01,59.4
2016-02-05 05,13.647058823529411
2016-02-08 22,102.3529411764706
2016-02-20 13,1841.857142857143
2016-02-26 03,136.46153846153845
2016-03-02 23,18.77777777777778
2016-03-05 08,21.333333333333332
2016-03-20 08,42.6
2016-01-20 17,229.35714285714286
2016-01-28 01,73.88888888888889
2016-01-29 13,23.285714285714285
2016-03-19 00,63.16
2016-01-16 22,561.9090909090909
2016-01-22 20,36.2
2016-01-24 09,24.7
2016-01-31 04,60.5
2016-02-01 18,61.03030303030303
2016-02-01 21,53.4
2016-02-09 17,97.78125
2016-02-13 10,7.375
2016-02-22 22,343.76190476190476
2016-02-28 04,13.25
2016-03-08 01,76.05555555555556
2016-03-10 01,25.933333333333334
2016-03-19 17,19.88888888888889
2016-01-15 08,26.5
2016-01-26 02,528.1
2016-01-28 11,38.166666666666664
2016-01-31 02,62.875
2016-02-15 04,72.15384615384616
2016-02-17 20,24.916666666666668
2016-02-22 13,32.285714285714285
2016-02-24 06,82.73684210526316
2016-02-24 13,40.458333333333336
2016-03-08 20,451.05555555555554
2016-01-30 12,262.2
2016-02-06 00,52.0
2016-02-09 07,33.0
2016-02-10 03,425.8181818181818
2016-02-11 17,65.47826086956522
2016-03-15 23,55.92857142857143
2016-01-23 16,221.625
2016-01-25 16,60.31578947368421
2016-01-31 18,133.33333333333334
2016-02-12 02,32.64705882352941
2016-02-12 23,36.44444444444444
2016-02-29 05,75.21428571428571
2016-03-12 18,98.72727272727273
2016-03-17 22,129.88235294117646
2016-01-16 03,53.72727272727273
2016-01-23 14,29.375
2016-01-28 10,15.578947368421053
2016-01-29 08,6.222222222222222
2016-01-30 06,25.76923076923077
2016-02-02 04,90.4
2016-02-06 09,1.6666666666666667
2016-02-18 06,21.647058823529413
2016-02-18 17,64.1923076923077
2016-02-22 16,138.22857142857143
2016-02-23 15,191.0
2016-02-23 23,120.83333333333333
2016-02-29 20,34.07692307692308
2016-03-01 06,91.93548387096774
2016-03-19 23,70.57142857142857
2016-01-15 09,28.46153846153846
2016-01-16 09,47.857142857142854
2016-01-28 15,45.45161290322581
2016-01-28 16,49.56410256410256
2016-01-30 19,31.142857142857142
2016-02-02 11,5.166666666666667
2016-02-06 18,9.166666666666666
2016-03-01 15,28.166666666666668
2016-03-01 17,49.7037037037037
2016-03-05 00,62.56
2016-03-13 04,33.375
2016-02-21 01,84.4
2016-02-26 18,25.0
2016-03-05 14,102.0
2016-03-12 16,676.75
2016-01-14 21,223.73333333333332
2016-01-26 23,735.9090909090909
2016-01-28 13,48.2
2016-02-06 06,59.4
2016-02-12 12,100.2
2016-02-17 12,164.45833333333334
2016-03-20 03,195.6
2016-02-09 14,193.73333333333332
2016-02-12 04,24.11111111111111
2016-03-04 21,206.52941176470588
2016-03-08 05,6.6923076923076925
2016-03-21 00,151.6060606060606
2016-01-22 05,56.0
2016-01-28 06,61.42857142857143
2016-02-06 20,10.285714285714286
2016-02-11 19,13.38888888888889
2016-02-18 15,51.18518518518518
2016-02-22 02,24.5
2016-03-09 21,155.82608695652175
2016-03-20 04,40.5
2016-01-19 18,263.2083333333333
2016-02-04 11,208.05
2016-02-10 00,129.21875
2016-02-25 00,20.114285714285714
2016-03-03 18,42.21739130434783
2016-03-11 18,141.66666666666666
2016-03-16 09,18.125
2016-01-15 03,26.454545454545453
2016-01-22 04,248.875
2016-02-01 13,14.047619047619047
2016-03-10 15,89.4
2016-03-11 23,183.57142857142858
2016-01-26 10,48.55555555555556
2016-01-31 07,26.833333333333332
2016-02-16 16,31.56
2016-02-19 04,7.222222222222222
2016-02-26 05,414.59090909090907
2016-02-29 12,125.57894736842105
2016-03-11 04,213.41176470588235
2016-03-11 14,46.608695652173914
2016-03-16 03,54.90909090909091
2016-03-20 10,158.83333333333334
2016-01-19 13,74.0
2016-01-29 18,71.5
2016-02-02 21,55.63157894736842
2016-02-18 11,59.4
2016-02-19 02,132.66666666666666
2016-03-04 18,454.82608695652175
2016-03-17 21,26.571428571428573
2016-01-29 07,25.25
2016-02-08 05,116.55555555555556
2016-02-11 12,26.058823529411764
2016-02-18 00,142.04545454545453
2016-03-15 08,9.875
2016-01-25 11,179.48275862068965
2016-01-25 23,152.95652173913044
2016-02-02 22,423.1764705882353
2016-02-13 15,92.78571428571429
2016-02-14 15,150.6
2016-02-17 02,224.63636363636363
2016-03-11 17,131.10714285714286
2016-01-19 12,89.63636363636364
2016-01-25 18,142.53846153846155
2016-02-04 12,171.03703703703704
2016-02-15 09,39.57142857142857
2016-02-15 12,76.0
2016-02-16 17,174.3846153846154
2016-03-11 06,4.2631578947368425
2016-03-16 05,28.03846153846154
2016-01-17 13,62.46666666666667
2016-01-18 11,26.523809523809526
2016-01-27 09,31.09090909090909
2016-01-28 00,42.8235294117647
2016-02-02 12,25.72
2016-02-08 19,87.6875
2016-02-17 15,43.34782608695652
2016-02-23 20,64.28571428571429
2016-02-25 03,27.375
2016-02-27 06,13.0
2016-02-29 09,9.0
2016-03-01 11,144.05
2016-03-04 08,7.3076923076923075
2016-03-15 05,151.9090909090909
2016-03-19 15,82.16666666666667
2016-01-18 06,6.071428571428571
2016-01-21 08,19.272727272727273
2016-01-26 15,45.35
2016-01-27 19,126.875
2016-02-15 16,206.72727272727272
2016-02-21 10,36.75
2016-03-01 14,138.27586206896552
2016-03-03 13,91.6
2016-03-16 06,24.185185185185187
2016-03-20 13,59.65384615384615
2016-01-23 21,3.6666666666666665
2016-01-25 09,39.285714285714285
2016-01-29 15,443.64285714285717
2016-02-05 04,32.333333333333336
2016-02-25 17,100.05
2016-03-11 12,17.61904761904762
2016-03-12 13,24.923076923076923
2016-03-14 23,79.4375
2016-03-16 23,4.928571428571429
2016-01-19 11,216.72727272727272
2016-01-19 15,138.96969696969697
2016-01-28 12,58.0
2016-02-03 20,62.75
2016-02-16 05,15.875
2016-02-23 09,16.0
2016-02-28 22,31.0
2016-03-07 16,21.458333333333332
2016-03-09 22,54.8
2016-03-10 05,19.782608695652176
2016-01-19 17,24.789473684210527
2016-02-01 01,377.8125
2016-02-16 19,42.07692307692308
2016-02-17 14,309.47058823529414
2016-02-20 06,14.571428571428571
2016-02-21 20,45.44444444444444
2016-02-23 04,14.285714285714286
2016-02-25 12,44.76
2016-03-01 13,22.823529411764707
2016-03-04 06,17.1
2016-03-16 18,135.33333333333334
2016-03-18 07,5.4
2016-02-04 20,147.42857142857142
2016-02-05 03,2.7142857142857144
2016-02-12 03,13.428571428571429
2016-03-01 03,98.07692307692308
2016-03-05 07,8.333333333333334
2016-03-19 03,0.2
2016-01-21 14,44.24
2016-01-30 11,154.06666666666666
2016-01-31 21,101.88888888888889
2016-02-10 23,56.9375
2016-02-14 21,46.7
2016-02-17 19,227.75
2016-03-02 12,120.33333333333333
2016-03-10 19,165.92857142857142
2016-03-19 05,349.0
2016-01-20 19,442.8888888888889
2016-01-24 19,56.285714285714285
2016-02-07 04,175.5
2016-02-13 20,48.90909090909091
2016-02-27 08,81.14285714285714
2016-03-20 16,146.0
2016-01-14 19,110.33333333333333
2016-01-16 01,12.2
2016-01-17 12,19.384615384615383
2016-01-26 16,140.32258064516128
2016-03-14 06,19.416666666666668
2016-01-16 11,23.3
2016-01-25 21,199.74193548387098
2016-02-01 23,107.6875
2016-02-07 23,35.92307692307692
2016-02-24 09,63.55
2016-02-26 06,18.666666666666668
2016-02-29 15,17.58823529411765
2016-03-05 02,25.555555555555557
2016-03-14 03,548.25
2016-01-18 03,42.30769230769231
2016-01-30 20,61.75
2016-02-03 10,39.266666666666666
2016-02-15 02,36.0
2016-02-16 02,11.76923076923077
2016-02-25 11,12.26086956521739
2016-02-25 16,52.096774193548384
2016-02-27 09,20.75
2016-02-29 22,25.666666666666668
2016-03-07 06,11.571428571428571
2016-03-11 00,40.285714285714285
2016-03-17 06,28.0
2016-03-19 18,90.375
2016-01-23 18,2.5
2016-01-29 03,80.3125
2016-01-29 12,62.4
2016-01-30 18,486.2
2016-02-02 19,57.76470588235294
2016-02-09 18,154.5142857142857
2016-02-17 00,360.8205128205128
2016-02-20 20,413.72727272727275
2016-03-13 15,53.857142857142854
2016-01-19 14,296.42424242424244
2016-01-29 10,10.681818181818182
2016-02-05 13,334.1904761904762
2016-02-08 02,16.75
2016-02-18 16,101.42424242424242
2016-02-18 18,41.892857142857146
2016-02-26 10,46.23076923076923
2016-02-18 10,63.05555555555556
2016-02-20 23,28.88888888888889
2016-02-22 17,64.41379310344827
2016-03-01 07,19.11764705882353
2016-03-08 11,222.2
2016-03-19 16,6.5
2016-01-17 22,39.666666666666664
2016-01-22 01,29.4
2016-01-31 23,759.1333333333333
2016-02-03 08,69.44444444444444
2016-02-12 21,25.235294117647058
2016-02-13 13,11.142857142857142
2016-03-05 13,108.42857142857143
2016-03-06 14,27.636363636363637
2016-03-13 06,4.0
2016-02-09 19,36.85
2016-03-07 04,8.8
2016-03-09 19,95.3157894736842
2016-03-12 00,39.0625
2016-03-14 22,193.4375
2016-03-18 16,99.57692307692308
2016-03-20 23,55.142857142857146
2016-02-02 20,72.05555555555556
2016-02-13 02,49.0
2016-02-14 02,113.5
2016-02-21 12,215.33333333333334
2016-03-02 00,14.166666666666666
2016-03-03 15,191.28571428571428
2016-03-11 19,33.1875
2016-03-17 17,35.44
2016-01-16 07,10.88888888888889
2016-01-18 14,57.77272727272727
2016-01-27 18,63.03448275862069
2016-02-03 00,33.17777777777778
2016-02-26 16,309.93333333333334
2016-03-02 16,69.15
2016-03-03 06,91.42857142857143
2016-03-06 12,44.0
2016-03-17 15,96.0
2016-01-20 16,328.59375
2016-02-05 06,10.777777777777779
2016-02-09 03,8.6
2016-02-10 19,45.0
2016-02-15 10,154.59259259259258
2016-02-16 20,68.0
2016-03-15 14,49.62068965517241
2016-03-16 08,10.977777777777778
2016-01-30 16,35.76470588235294
2016-02-04 05,57.416666666666664
2016-02-04 22,68.6
2016-02-05 10,13.214285714285714
2016-02-13 14,44.0
2016-02-19 10,116.7
2016-02-24 03,1.6666666666666667
2016-02-26 19,104.73333333333333
2016-03-02 18,24.789473684210527
2016-03-20 19,26.0
2016-03-21 02,10.846153846153847
2016-01-24 12,40.77777777777778
2016-02-06 23,145.85714285714286
2016-02-15 06,4.083333333333333
2016-02-26 01,49.94444444444444
2016-03-07 01,17.6875
2016-03-07 19,81.73684210526316
2016-03-07 20,26.28
2016-03-16 01,71.0
2016-01-26 04,44.416666666666664
2016-03-14 18,80.45454545454545
2016-01-28 22,31.75
2016-03-02 07,204.0
2016-03-20 20,62.0625
2016-01-17 01,95.33333333333333
2016-01-24 15,226.36363636363637
2016-01-31 19,117.92857142857143
2016-02-02 16,12.32
2016-02-05 11,26.055555555555557
2016-02-06 08,35.75
2016-02-19 05,15.333333333333334
2016-02-21 02,13.875
2016-01-18 02,22.384615384615383
2016-01-21 09,78.0
2016-01-31 00,45.64705882352941
2016-02-11 18,95.11111111111111
2016-02-16 07,35.6
2016-02-28 15,121.45454545454545
2016-03-05 18,248.2
2016-03-06 23,51.75
2016-03-17 02,35.285714285714285
2016-01-16 19,49.0
2016-01-17 14,379.38461538461536
2016-02-04 00,262.48
2016-02-06 07,19.25
2016-02-06 11,20.125
2016-02-07 08,6.833333333333333
2016-02-14 04,285.375
2016-02-14 08,57.90909090909091
2016-02-15 03,116.23076923076923
2016-03-05 03,42.4
2016-03-09 10,48.8421052631579
2016-01-23 07,16.666666666666668
2016-01-31 10,30.2
2016-02-22 04,137.375
2016-02-25 02,92.25
2016-02-29 08,64.35714285714286
2016-03-09 20,101.78947368421052
2016-01-19 19,179.14285714285714
2016-01-25 17,46.77777777777778
2016-02-02 00,24.23076923076923
2016-02-02 08,16.36842105263158
2016-02-10 06,12.227272727272727
2016-02-14 00,360.4375
2016-02-14 14,189.75
2016-02-15 22,24.8
2016-02-26 08,17.333333333333332
2016-03-18 02,0.0
2016-01-23 06,40.0
2016-01-23 23,12.8
2016-01-28 23,12.263157894736842
2016-02-06 14,65.8
2016-02-16 10,52.526315789473685
2016-02-22 00,18.1
2016-02-25 19,40.5
2016-03-03 14,24.8
2016-03-09 00,49.193548387096776
2016-03-17 23,52.42857142857143
2016-03-19 21,5.666666666666667
2016-01-17 07,18.0
2016-01-20 20,507.6842105263158
2016-01-21 04,7.0
2016-01-27 02,42.5
2016-01-30 02,41.0
2016-02-18 02,635.6
2016-02-21 07,13.166666666666666
2016-03-02 05,27.6
2016-03-06 11,7.666666666666667
2016-03-11 15,53.526315789473685
2016-03-12 11,16.75
2016-03-20 21,322.42857142857144
2016-03-21 03,1.8181818181818181
2016-01-15 10,25.09090909090909
2016-01-18 23,64.93333333333334
2016-01-20 11,67.85
2016-01-22 03,21.333333333333332
2016-01-22 07,50.904761904761905
2016-01-25 01,33.75
2016-02-04 02,185.77777777777777
2016-02-07 22,30.083333333333332
2016-02-17 09,4.461538461538462
2016-02-17 22,168.72727272727272
2016-02-18 19,33.88235294117647
2016-02-23 10,152.9
2016-02-25 07,13.285714285714286
2016-03-14 02,27.363636363636363
2016-02-04 03,65.57142857142857
2016-02-06 22,26.666666666666668
2016-02-13 09,9.5
2016-02-18 14,309.53846153846155
2016-02-28 17,42.07692307692308
2016-03-01 16,97.89189189189189
2016-03-10 14,536.8571428571429
2016-03-13 12,171.11111111111111
2016-03-19 20,49.4
2016-01-15 22,100.16666666666667
2016-01-26 00,176.0
2016-01-27 00,136.11111111111111
2016-01-27 17,162.1
2016-02-15 21,107.26666666666667
2016-03-04 14,24.727272727272727
2016-03-12 06,255.0
2016-03-17 13,194.61111111111111
2016-02-01 11,34.57142857142857
2016-02-06 21,18.833333333333332
2016-03-07 21,42.5
2016-03-16 02,19.0
2016-03-16 17,71.82608695652173
2016-01-15 14,57.55
2016-01-21 17,81.5
2016-01-23 05,410.3333333333333
2016-01-26 12,73.9090909090909
2016-02-04 21,51.42857142857143
2016-02-14 16,92.16666666666667
2016-02-23 05,186.1764705882353
2016-02-28 16,5.0
2016-03-01 18,43.11764705882353
2016-03-10 09,59.03333333333333
2016-03-13 10,9.25
2016-01-19 02,205.0
2016-01-26 17,51.8
2016-02-05 12,19.77777777777778
2016-02-11 11,65.25806451612904
2016-02-13 07,34.4
2016-03-06 05,4.333333333333333
2016-03-07 17,24.44
2016-03-10 16,97.63888888888889
2016-03-18 22,70.44444444444444
2016-03-19 09,144.42857142857142
2016-01-25 12,24.0
2016-02-14 10,51.77777777777778
2016-02-23 01,81.91666666666667
2016-03-03 21,69.1
2016-03-08 14,158.1153846153846
2016-03-09 17,79.52173913043478
2016-03-13 23,82.81818181818181
2016-03-17 16,336.42857142857144
2016-01-22 14,95.94736842105263
2016-02-19 06,99.4
2016-02-23 06,8.0
2016-02-27 10,99.5
2016-03-08 13,6.4
2016-03-12 07,4.0
2016-01-22 17,60.3125
2016-02-17 05,4.333333333333333
2016-02-17 07,17.22222222222222
2016-03-07 22,75.5
2016-01-19 21,50.13636363636363
2016-01-25 06,12.666666666666666
2016-01-26 08,5.833333333333333
2016-01-31 06,8.0
2016-02-12 11,72.9375
2016-02-16 12,121.0
2016-02-22 11,20.22222222222222
2016-02-25 09,127.83333333333333
2016-03-20 11,67.75
2016-01-14 20,277.0769230769231
2016-01-20 07,108.75
2016-01-24 06,5.25
2016-01-26 18,399.88235294117646
2016-01-31 11,64.66666666666667
2016-02-20 01,105.81818181818181
2016-02-24 04,4.285714285714286
2016-03-04 17,1072.28
2016-03-18 01,407.4
2016-03-19 19,22.0
2016-02-09 10,41.666666666666664
2016-02-27 19,193.57142857142858
2016-03-01 21,99.72727272727273
2016-03-10 08,45.44444444444444
